[2021-04-01T18:00:31.259844+02:00] defaultLogger.WARNING: Failed to get current user: Exception: No active authentication provider in C:\xampp\htdocs\churchcrm\ChurchCRM\Authentication\AuthenticationManager.php:27 Stack trace: #0 C:\xampp\htdocs\churchcrm\ChurchCRM\Authentication\AuthenticationManager.php(37): ChurchCRM\Authentication\AuthenticationManager::GetAuthenticationProvider() #1 C:\xampp\htdocs\churchcrm\ChurchCRM\Bootstrapper.php(91): ChurchCRM\Authentication\AuthenticationManager::GetCurrentUser() #2 C:\xampp\htdocs\churchcrm\Include\FooterNotLoggedIn.php(27): ChurchCRM\Bootstrapper::GetCurrentLocale() #3 C:\xampp\htdocs\churchcrm\setup\templates\setup-steps.php(238): require('C:\\xampp\\htdocs...') #4 C:\xampp\htdocs\churchcrm\vendor\slim\php-view\src\PhpRenderer.php(203): include('C:\\xampp\\htdocs...') #5 C:\xampp\htdocs\churchcrm\vendor\slim\php-view\src\PhpRenderer.php(184): Slim\Views\PhpRenderer->protectedIncludeScope('templates/setup...', Array) #6 C:\xampp\htdocs\churchcrm\vendor\slim\php-view\src\PhpRenderer.php(153): Slim\Views\PhpRenderer->fetchTemplate('setup-steps.php', Array) #7 C:\xampp\htdocs\churchcrm\vendor\slim\php-view\src\PhpRenderer.php(54): Slim\Views\PhpRenderer->fetch('setup-steps.php', Array, true) #8 C:\xampp\htdocs\churchcrm\setup\routes\setup.php(14): Slim\Views\PhpRenderer->render(Object(Slim\Http\Response), 'setup-steps.php', Array) #9 [internal function]: Closure->{closure}(Object(Slim\Http\Request), Object(Slim\Http\Response), Array) #10 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\Handlers\Strategies\RequestResponse.php(40): call_user_func(Object(Closure), Object(Slim\Http\Request), Object(Slim\Http\Response), Array) #11 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\Route.php(281): Slim\Handlers\Strategies\RequestResponse->__invoke(Object(Closure), Object(Slim\Http\Request), Object(Slim\Http\Response), Array) #12 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\MiddlewareAwareTrait.php(117): Slim\Route->__invoke(Object(Slim\Http\Request), Object(Slim\Http\Response)) #13 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\Route.php(268): Slim\Route->callMiddlewareStack(Object(Slim\Http\Request), Object(Slim\Http\Response)) #14 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\App.php(503): Slim\Route->run(Object(Slim\Http\Request), Object(Slim\Http\Response)) #15 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\MiddlewareAwareTrait.php(117): Slim\App->__invoke(Object(Slim\Http\Request), Object(Slim\Http\Response)) #16 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\App.php(392): Slim\App->callMiddlewareStack(Object(Slim\Http\Request), Object(Slim\Http\Response)) #17 C:\xampp\htdocs\churchcrm\vendor\slim\slim\Slim\App.php(297): Slim\App->process(Object(Slim\Http\Request), Object(Slim\Http\Response)) #18 C:\xampp\htdocs\churchcrm\setup\index.php(29): Slim\App->run() #19 {main} [] {"url":"/churchcrm/setup/","remote_ip":"127.0.0.1","correlation_id":"6065ee1f3f719"}
[2021-04-01T18:13:39.438441+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1336b0b6"}
[2021-04-01T18:13:39.438908+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1336b0b6"}
[2021-04-01T18:13:39.438981+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1336b0b6"}
[2021-04-01T18:13:42.871714+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f136d4d2b"}
[2021-04-01T18:13:42.871999+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f136d4d2b"}
[2021-04-01T18:13:42.872060+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f136d4d2b"}
[2021-04-01T18:14:46.759939+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f176b988c"}
[2021-04-01T18:14:46.760527+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f176b988c"}
[2021-04-01T18:14:46.760638+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f176b988c"}
[2021-04-01T18:14:52.845841+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f17cce81a"}
[2021-04-01T18:14:52.846180+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f17cce81a"}
[2021-04-01T18:14:52.846242+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f17cce81a"}
[2021-04-01T18:16:22.038496+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1d609669"}
[2021-04-01T18:16:22.039295+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1d609669"}
[2021-04-01T18:16:22.039548+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f1d609669"}
[2021-04-01T18:17:29.326635+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f2194fbf8"}
[2021-04-01T18:17:29.327073+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f2194fbf8"}
[2021-04-01T18:17:29.327156+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f2194fbf8"}
[2021-04-01T18:19:26.801799+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f28ec3c10"}
[2021-04-01T18:19:26.802173+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f28ec3c10"}
[2021-04-01T18:19:26.802236+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f28ec3c10"}
[2021-04-01T18:21:30.496832+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f30a794cb"}
[2021-04-01T18:21:30.497265+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f30a794cb"}
[2021-04-01T18:21:30.497338+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f30a794cb"}
[2021-04-01T18:22:02.120142+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f32a1d559"}
[2021-04-01T18:22:02.120510+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f32a1d559"}
[2021-04-01T18:22:02.120577+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f32a1d559"}
[2021-04-01T18:25:12.213855+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3e834368"}
[2021-04-01T18:25:12.214216+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3e834368"}
[2021-04-01T18:25:12.214297+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3e834368"}
[2021-04-01T18:25:16.662691+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3eca1cb0"}
[2021-04-01T18:25:16.663161+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3eca1cb0"}
[2021-04-01T18:25:16.663310+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"6065f3eca1cb0"}
[2021-04-01T21:25:19.002203+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e1f008aa"}
[2021-04-01T21:25:19.016535+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e1f008aa"}
[2021-04-01T21:25:19.016633+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e1f008aa"}
[2021-04-01T21:26:46.564360+02:00] defaultLogger.ERROR: Cannot execute query. SELECT * from `families_view`; -|- Table 'alliance_aid.families_view' doesn't exist [] {"url":"/churchcrm/PostRedirect.php","remote_ip":"127.0.0.1","correlation_id":"60661e7689c9a"}
[2021-04-01T21:26:47.160372+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e772727e"}
[2021-04-01T21:26:47.160697+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e772727e"}
[2021-04-01T21:26:47.160762+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e772727e"}
[2021-04-01T21:26:57.510501+02:00] defaultLogger.ERROR: Cannot execute query. SELECT * from `families_view`; -|- Table 'alliance_aid.families_view' doesn't exist [] {"url":"/churchcrm/PostRedirect.php","remote_ip":"127.0.0.1","correlation_id":"60661e817ca34"}
[2021-04-01T21:26:57.871518+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e81d4c70"}
[2021-04-01T21:26:57.872071+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e81d4c70"}
[2021-04-01T21:26:57.872178+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e81d4c70"}
[2021-04-01T21:27:10.715592+02:00] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e8eaeb51"}
[2021-04-01T21:27:10.715920+02:00] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210401-140844 [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e8eaeb51"}
[2021-04-01T21:27:10.715983+02:00] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"127.0.0.1","correlation_id":"60661e8eaeb51"}
[2021-04-01T22:13:12.490481+02:00] defaultLogger.WARNING: Failed to get current user: Exception: No active authentication provider in C:\xampp\htdocs\churchcrm\ChurchCRM\Authentication\AuthenticationManager.php:27 Stack trace: #0 C:\xampp\htdocs\churchcrm\ChurchCRM\Authentication\AuthenticationManager.php(37): ChurchCRM\Authentication\AuthenticationManager::GetAuthenticationProvider() #1 C:\xampp\htdocs\churchcrm\ChurchCRM\Bootstrapper.php(91): ChurchCRM\Authentication\AuthenticationManager::GetCurrentUser() #2 C:\xampp\htdocs\churchcrm\ChurchCRM\Bootstrapper.php(106): ChurchCRM\Bootstrapper::GetCurrentLocale() #3 C:\xampp\htdocs\churchcrm\ChurchCRM\Bootstrapper.php(71): ChurchCRM\Bootstrapper::ConfigureLocale() #4 C:\xampp\htdocs\churchcrm\Include\LoadConfigs.php(22): ChurchCRM\Bootstrapper::init('localhost', '3306', 'root', '', 'alliance_aid', '/churchcrm', false, Array) #5 C:\xampp\htdocs\churchcrm\Include\Config.php(63): require_once('C:\\xampp\\htdocs...') #6 C:\xampp\htdocs\churchcrm\v2\index.php(2): require('C:\\xampp\\htdocs...') #7 {main} [] {"url":"/churchcrm/v2/family","remote_ip":"127.0.0.1","correlation_id":"6066295877c02"}
[2021-04-01T22:13:12.692149+02:00] defaultLogger.INFO: Database is not current, redirecting to SystemDBUpdate [] {"url":"/churchcrm/v2/family","remote_ip":"127.0.0.1","correlation_id":"6066295877c02"}
